masanpham,tensanpham,donvi,chinhanh,songaynhan,tonao,tonhangdiduong,toncn,tonhcm,tonmerap,tonvime
EH116,Mepatyl,HOP,KH,5.0,-22.0,0.0,238.0,0.0,0.0,0.0
EH116,Mepatyl,HOP,NA,2.0,-20.0,0.0,411.0,0.0,0.0,0.0
EH117,Vitol 12ml,HOP,CT,7.0,0.0,480.0,105.0,90.0,0.0,0.0
EH117,Vitol 12ml,HOP,DNAI,6.0,0.0,0.0,1920.0,1628.0,0.0,0.0
EH117,Vitol 12ml,HOP,DNANG,5.0,0.0,0.0,457.0,2700.0,0.0,0.0
EH117,Vitol 12ml,HOP,HCM,6.0,0.0,0.0,5515.0,0.0,0.0,0.0
EH117,Vitol 12ml,HOP,HN,1.0,0.0,0.0,499.0,972.0,0.0,0.0
EH117,Vitol 12ml,HOP,KH,5.0,0.0,0.0,1218.0,130.0,0.0,0.0
EH117,Vitol 12ml,HOP,NA,2.0,0.0,0.0,10.0,790.0,0.0,0.0
EH118,Pemolip 30 cốm,HOP,DNAI,6.0,0.0,0.0,3.0,0.0,0.0,0.0
EH118,Pemolip 30 cốm,HOP,NA,2.0,0.0,0.0,22.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,CT,7.0,0.0,0.0,136.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,DNAI,6.0,0.0,0.0,386.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,DNANG,5.0,0.0,0.0,196.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,HCM,6.0,-12.0,0.0,1062.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,HN,1.0,0.0,0.0,276.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,KH,5.0,0.0,0.0,58.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,NA,2.0,0.0,0.0,40.0,0.0,0.0,0.0
EH120,Kofio,HOP,CT,7.0,0.0,200.0,35.0,20.0,0.0,0.0
EH120,Kofio,HOP,DNAI,6.0,0.0,0.0,558.0,1166.0,0.0,0.0
EH120,Kofio,HOP,DNANG,5.0,0.0,0.0,8.0,164.0,0.0,0.0
EH120,Kofio,HOP,HCM,6.0,0.0,0.0,700.0,0.0,0.0,0.0
EH120,Kofio,HOP,HN,1.0,0.0,0.0,39.0,36.0,0.0,0.0
EH120,Kofio,HOP,KH,5.0,0.0,0.0,13.0,90.0,0.0,0.0
EH120,Kofio,HOP,NA,2.0,0.0,0.0,28.0,200.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,DNANG,5.0,0.0,0.0,6.0,0.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,HCM,6.0,0.0,0.0,5.0,0.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,NA,2.0,0.0,0.0,2.0,0.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,CT,7.0,-10.0,0.0,45.0,190.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,DNAI,6.0,0.0,0.0,1518.0,1013.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,DNANG,5.0,0.0,0.0,462.0,1433.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,HCM,6.0,0.0,0.0,3448.0,0.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,HN,1.0,0.0,0.0,316.0,571.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,KH,5.0,0.0,0.0,298.0,400.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,NA,2.0,0.0,0.0,30.0,0.0,0.0,0.0
EH123,Navaldo,HOP,CT,7.0,0.0,300.0,0.0,0.0,0.0,0.0
EH123,Navaldo,HOP,DNAI,6.0,0.0,0.0,305.0,50.0,0.0,0.0
EH123,Navaldo,HOP,DNANG,5.0,0.0,0.0,99.0,230.0,0.0,0.0
EH123,Navaldo,HOP,HCM,6.0,0.0,0.0,473.0,0.0,0.0,0.0
EH123,Navaldo,HOP,HN,1.0,0.0,0.0,263.0,0.0,0.0,0.0
EH123,Navaldo,HOP,KH,5.0,-5.0,0.0,475.0,380.0,0.0,0.0
EH123,Navaldo,HOP,NA,2.0,0.0,0.0,223.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,CT,7.0,-7.0,0.0,196.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,DNAI,6.0,-100.0,0.0,674.0,435.0,0.0,0.0
EH124,Amfortgel,HOP,DNANG,5.0,0.0,0.0,117.0,240.0,0.0,0.0
EH124,Amfortgel,HOP,HCM,6.0,0.0,0.0,1366.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,HN,1.0,0.0,0.0,160.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,KH,5.0,-30.0,0.0,211.0,240.0,0.0,0.0
EH124,Amfortgel,HOP,NA,2.0,0.0,0.0,30.0,0.0,0.0,0.0
EH125,Ferritox,HOP,CT,7.0,-17.0,0.0,81.0,15.0,0.0,0.0
EH125,Ferritox,HOP,DNAI,6.0,0.0,0.0,826.0,0.0,0.0,0.0
EH125,Ferritox,HOP,DNANG,5.0,-5.0,0.0,1202.0,0.0,0.0,0.0
EH125,Ferritox,HOP,HCM,6.0,0.0,0.0,1366.0,0.0,0.0,0.0
EH125,Ferritox,HOP,HN,1.0,0.0,0.0,136.0,0.0,0.0,0.0
EH125,Ferritox,HOP,KH,5.0,0.0,0.0,374.0,0.0,0.0,0.0
EH125,Ferritox,HOP,NA,2.0,0.0,0.0,134.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,CT,7.0,-1.0,0.0,194.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,DNAI,6.0,-7.0,0.0,203.0,90.0,0.0,0.0
OH016,Sathom 10g,HOP,DNANG,5.0,0.0,0.0,110.0,62.0,0.0,0.0
OH016,Sathom 10g,HOP,HCM,6.0,0.0,0.0,566.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,HN,1.0,0.0,0.0,71.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,KH,5.0,0.0,60.0,134.0,20.0,0.0,0.0
OH016,Sathom 10g,HOP,NA,2.0,0.0,0.0,37.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,CT,7.0,-203.0,900.0,1305.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,DNAI,6.0,0.0,0.0,1787.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,DNANG,5.0,-21.0,0.0,1169.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,HCM,6.0,-21.0,0.0,13219.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,HN,1.0,-56.0,0.0,703.0,90.0,0.0,0.0
OH023,Metobra 5ml,HOP,KH,5.0,-30.0,0.0,1199.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,NA,2.0,0.0,0.0,768.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,CT,7.0,-2837.0,39139.0,24498.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,DNAI,6.0,-864.0,9000.0,22836.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,DNANG,5.0,-1086.0,0.0,29532.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,HCM,6.0,-2346.0,42000.0,59243.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,HN,1.0,-2829.0,0.0,8439.0,223.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,KH,5.0,-583.0,0.0,34059.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,NA,2.0,-306.0,0.0,11467.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,CT,7.0,-60.0,0.0,829.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,DNAI,6.0,0.0,0.0,1717.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,DNANG,5.0,0.0,0.0,1230.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,HCM,6.0,0.0,0.0,1661.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,HN,1.0,0.0,0.0,306.0,8.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,KH,5.0,0.0,0.0,998.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,NA,2.0,0.0,0.0,777.0,0.0,0.0,0.0
OH044,Mepoly 10ml,HOP,CT,7.0,-33.0,1500.0,582.0,270.0,0.0,0.0
OH044,Mepoly 10ml,HOP,DNAI,6.0,-20.0,0.0,1495.0,1360.0,0.0,0.0
OH044,Mepoly 10ml,HOP,DNANG,5.0,-27.0,0.0,2697.0,658.0,0.0,0.0
OH044,Mepoly 10ml,HOP,HCM,6.0,-134.0,0.0,8630.0,0.0,0.0,0.0
OH044,Mepoly 10ml,HOP,HN,1.0,-267.0,0.0,2582.0,2047.0,0.0,0.0
OH044,Mepoly 10ml,HOP,KH,5.0,-5.0,0.0,430.0,2994.0,0.0,0.0
OH044,Mepoly 10ml,HOP,NA,2.0,-10.0,0.0,2298.0,2870.0,0.0,0.0
OH045,Melevo 5ml,HOP,CT,7.0,-74.0,600.0,327.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,DNAI,6.0,0.0,0.0,1110.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,DNANG,5.0,0.0,0.0,1170.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,HCM,6.0,-20.0,0.0,1655.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,HN,1.0,-20.0,0.0,344.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,KH,5.0,0.0,0.0,450.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,NA,2.0,0.0,0.0,697.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,CT,7.0,0.0,0.0,521.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,DNAI,6.0,-62.0,0.0,1554.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,DNANG,5.0,0.0,0.0,211.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,HCM,6.0,-20.0,0.0,8521.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,HN,1.0,-28.0,0.0,1061.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,KH,5.0,-34.0,0.0,1136.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,NA,2.0,0.0,400.0,10.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,CT,7.0,-31.0,0.0,3187.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,DNAI,6.0,0.0,0.0,2900.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,DNANG,5.0,0.0,0.0,1679.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,HCM,6.0,-152.0,3000.0,3870.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,HN,1.0,-120.0,0.0,1453.0,10.0,0.0,0.0
OH049,Xisat 15ml,HOP,KH,5.0,0.0,0.0,1379.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,NA,2.0,0.0,0.0,1933.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,CT,7.0,-435.0,0.0,709.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,DNAI,6.0,-345.0,0.0,2574.0,574.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,DNANG,5.0,0.0,0.0,631.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,HCM,6.0,-4400.0,0.0,8918.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,HN,1.0,-520.0,0.0,745.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,KH,5.0,-50.0,0.0,93.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,NA,2.0,0.0,0.0,684.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,CT,7.0,-90.0,4300.0,1503.0,40.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,DNAI,6.0,-50.0,11208.0,50.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,DNANG,5.0,-2004.0,9660.0,3015.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,HCM,6.0,-11013.0,1000.0,13133.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,HN,1.0,-19220.0,0.0,21560.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,KH,5.0,0.0,3500.0,1.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,NA,2.0,0.0,0.0,662.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,CT,7.0,-556.0,0.0,810.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,DNAI,6.0,-95.0,0.0,97.0,467.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,DNANG,5.0,-472.0,13400.0,1374.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,HCM,6.0,0.0,0.0,857.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,HN,1.0,-8519.0,0.0,12454.0,50.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,KH,5.0,-1195.0,5000.0,2099.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,NA,2.0,-30.0,0.0,1412.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,CT,7.0,-84.0,0.0,602.0,40.0,0.0,0.0
OH053,Xypenat 75ml,HOP,DNAI,6.0,0.0,0.0,4.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,DNANG,5.0,0.0,0.0,1.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,HCM,6.0,0.0,0.0,74.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,HN,1.0,-173.0,0.0,182.0,14.0,0.0,0.0
OH053,Xypenat 75ml,HOP,NA,2.0,0.0,0.0,128.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,CT,7.0,0.0,0.0,454.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,DNAI,6.0,-65.0,0.0,482.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,DNANG,5.0,-82.0,0.0,858.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,HCM,6.0,0.0,0.0,7.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,HN,1.0,-155.0,0.0,1499.0,24.0,0.0,0.0
OH056,Xypenat 30,HOP,KH,5.0,-11.0,0.0,18.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,NA,2.0,-30.0,600.0,175.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,CT,7.0,-153.0,0.0,1717.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,DNAI,6.0,0.0,0.0,806.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,DNANG,5.0,0.0,0.0,1148.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,HCM,6.0,-67.0,0.0,3928.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,HN,1.0,-17.0,0.0,917.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,KH,5.0,-34.0,0.0,1315.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,NA,2.0,0.0,0.0,367.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,CT,7.0,-40.0,900.0,949.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,DNAI,6.0,-30.0,0.0,813.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,DNANG,5.0,0.0,0.0,921.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,HCM,6.0,-20.0,600.0,2514.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,HN,1.0,-25.0,0.0,569.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,KH,5.0,0.0,0.0,562.0,40.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,NA,2.0,-20.0,0.0,274.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,CT,7.0,0.0,0.0,160.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,DNAI,6.0,0.0,0.0,263.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,DNANG,5.0,0.0,0.0,133.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,HCM,6.0,-23.0,0.0,457.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,HN,1.0,0.0,0.0,1599.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,KH,5.0,0.0,0.0,432.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,NA,2.0,-12.0,0.0,338.0,0.0,0.0,0.0
OH072,Osla Online,HOP,DNANG,5.0,0.0,0.0,39.0,0.0,0.0,0.0
OH072,Osla Online,HOP,NA,2.0,0.0,0.0,4.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,CT,7.0,-20.0,0.0,271.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,DNAI,6.0,-155.0,0.0,1394.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,DNANG,5.0,-49.0,0.0,1075.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,HCM,6.0,-20.0,0.0,1122.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,HN,1.0,-163.0,0.0,1865.0,1.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,KH,5.0,-42.0,0.0,360.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,NA,2.0,-10.0,0.0,794.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,CT,7.0,-40.0,960.0,1018.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,DNAI,6.0,0.0,0.0,3387.0,192.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,DNANG,5.0,-11.0,0.0,1727.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,HCM,6.0,-40.0,960.0,4296.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,HN,1.0,-35.0,0.0,500.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,KH,5.0,-15.0,0.0,1585.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,NA,2.0,0.0,0.0,254.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,CT,7.0,-44.0,0.0,1406.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,DNAI,6.0,0.0,0.0,3284.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,DNANG,5.0,-5.0,0.0,1221.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,HCM,6.0,-27.0,0.0,3126.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,HN,1.0,-22.0,0.0,354.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,KH,5.0,-15.0,0.0,1057.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,NA,2.0,0.0,0.0,284.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,CT,7.0,0.0,200.0,182.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,DNAI,6.0,0.0,400.0,8.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,DNANG,5.0,0.0,0.0,446.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,HCM,6.0,-10.0,600.0,19.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,HN,1.0,-10.0,0.0,139.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,KH,5.0,0.0,0.0,341.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,NA,2.0,-6.0,0.0,104.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,CT,7.0,-66.0,96.0,66.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,DNAI,6.0,-6.0,0.0,2083.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,DNANG,5.0,-33.0,0.0,904.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,HCM,6.0,-96.0,0.0,4668.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,HN,1.0,-22.0,0.0,229.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,KH,5.0,-27.0,240.0,369.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,NA,2.0,-5.0,0.0,289.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,CT,7.0,-71.0,0.0,389.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,DNAI,6.0,-6.0,0.0,2141.0,240.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,DNANG,5.0,-27.0,0.0,654.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,HCM,6.0,-55.0,0.0,5065.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,HN,1.0,-34.0,0.0,165.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,KH,5.0,-19.0,240.0,334.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,NA,2.0,0.0,0.0,151.0,0.0,0.0,0.0
OH079,Metison,HOP,CT,7.0,-34.0,0.0,1602.0,0.0,0.0,0.0
OH079,Metison,HOP,DNAI,6.0,-22.0,0.0,1458.0,0.0,0.0,0.0
OH079,Metison,HOP,DNANG,5.0,0.0,0.0,1754.0,0.0,0.0,0.0
OH079,Metison,HOP,HCM,6.0,-17.0,0.0,2631.0,0.0,0.0,0.0
OH079,Metison,HOP,HN,1.0,-51.0,0.0,281.0,0.0,0.0,0.0
OH079,Metison,HOP,KH,5.0,-34.0,0.0,403.0,0.0,0.0,0.0
OH079,Metison,HOP,NA,2.0,0.0,0.0,151.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,CT,7.0,0.0,100.0,49.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,DNAI,6.0,0.0,0.0,813.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,DNANG,5.0,0.0,0.0,757.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,HCM,6.0,0.0,0.0,485.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,HN,1.0,-5.0,0.0,225.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,KH,5.0,0.0,0.0,314.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,NA,2.0,0.0,0.0,105.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,CT,7.0,0.0,0.0,740.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,DNAI,6.0,-17.0,0.0,53.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,DNANG,5.0,0.0,0.0,376.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,HCM,6.0,0.0,0.0,1500.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,HN,1.0,0.0,0.0,622.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,KH,5.0,0.0,0.0,157.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,NA,2.0,0.0,0.0,297.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,CT,7.0,-66.0,0.0,70.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,DNAI,6.0,-13.0,0.0,17.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,DNANG,5.0,0.0,0.0,5.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,HCM,6.0,0.0,0.0,8.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,HN,1.0,0.0,0.0,42.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,NA,2.0,0.0,0.0,4.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,CT,7.0,0.0,0.0,600.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,DNAI,6.0,0.0,0.0,600.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,DNANG,5.0,0.0,0.0,300.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,HCM,6.0,0.0,0.0,1480.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,HN,1.0,0.0,0.0,963.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,KH,5.0,0.0,0.0,300.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,NA,2.0,0.0,0.0,600.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,DNAI,6.0,0.0,0.0,24.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,DNANG,5.0,0.0,0.0,229.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,HN,1.0,0.0,0.0,66.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,KH,5.0,0.0,0.0,138.0,0.0,0.0,0.0
