masanpham,tensanpham,donvi,chinhanh,songaynhan,tonao,tonhangdiduong,toncn,tonhcm,tonmerap,tonvime
EH116,Mepatyl,HOP,KH,5.0,-5.0,0.0,265.0,0.0,0.0,0.0
EH116,Mepatyl,HOP,NA,2.0,0.0,0.0,411.0,0.0,0.0,0.0
EH117,Vitol 12ml,HOP,CT,7.0,0.0,480.0,105.0,90.0,0.0,0.0
EH117,Vitol 12ml,HOP,DNAI,6.0,0.0,0.0,2020.0,1628.0,0.0,0.0
EH117,Vitol 12ml,HOP,DNANG,5.0,0.0,0.0,457.0,2700.0,0.0,0.0
EH117,Vitol 12ml,HOP,HCM,6.0,0.0,0.0,5515.0,0.0,0.0,0.0
EH117,Vitol 12ml,HOP,HN,1.0,0.0,0.0,499.0,972.0,0.0,0.0
EH117,Vitol 12ml,HOP,KH,5.0,0.0,0.0,1218.0,160.0,0.0,0.0
EH117,Vitol 12ml,HOP,NA,2.0,0.0,0.0,10.0,790.0,0.0,0.0
EH118,Pemolip 30 cốm,HOP,DNAI,6.0,0.0,0.0,3.0,0.0,0.0,0.0
EH118,Pemolip 30 cốm,HOP,NA,2.0,0.0,0.0,22.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,CT,7.0,0.0,0.0,136.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,DNAI,6.0,0.0,0.0,386.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,DNANG,5.0,0.0,0.0,196.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,HCM,6.0,-24.0,0.0,1074.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,HN,1.0,0.0,0.0,276.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,KH,5.0,0.0,0.0,58.0,0.0,0.0,0.0
EH119,Pemolip 50 cốm,HOP,NA,2.0,0.0,0.0,40.0,0.0,0.0,0.0
EH120,Kofio,HOP,CT,7.0,0.0,200.0,35.0,20.0,0.0,0.0
EH120,Kofio,HOP,DNAI,6.0,0.0,0.0,558.0,1166.0,0.0,0.0
EH120,Kofio,HOP,DNANG,5.0,0.0,0.0,8.0,164.0,0.0,0.0
EH120,Kofio,HOP,HCM,6.0,0.0,0.0,700.0,0.0,0.0,0.0
EH120,Kofio,HOP,HN,1.0,0.0,0.0,39.0,36.0,0.0,0.0
EH120,Kofio,HOP,KH,5.0,0.0,0.0,13.0,90.0,0.0,0.0
EH120,Kofio,HOP,NA,2.0,0.0,0.0,28.0,200.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,DNANG,5.0,0.0,0.0,6.0,0.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,HCM,6.0,0.0,0.0,5.0,0.0,0.0,0.0
EH121,Medoral không cồn 250 ml,HOP,NA,2.0,0.0,0.0,2.0,0.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,CT,7.0,-10.0,0.0,45.0,190.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,DNAI,6.0,0.0,0.0,1768.0,1013.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,DNANG,5.0,0.0,0.0,1162.0,733.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,HCM,6.0,0.0,0.0,3478.0,0.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,HN,1.0,0.0,0.0,316.0,571.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,KH,5.0,0.0,0.0,298.0,400.0,0.0,0.0
EH122,Metodex SPS 7ml,HOP,NA,2.0,0.0,0.0,30.0,0.0,0.0,0.0
EH123,Navaldo,HOP,CT,7.0,0.0,300.0,0.0,0.0,0.0,0.0
EH123,Navaldo,HOP,DNAI,6.0,0.0,300.0,5.0,50.0,0.0,0.0
EH123,Navaldo,HOP,DNANG,5.0,0.0,0.0,99.0,230.0,0.0,0.0
EH123,Navaldo,HOP,HCM,6.0,0.0,300.0,173.0,0.0,0.0,0.0
EH123,Navaldo,HOP,HN,1.0,0.0,0.0,263.0,0.0,0.0,0.0
EH123,Navaldo,HOP,KH,5.0,-5.0,0.0,485.0,380.0,0.0,0.0
EH123,Navaldo,HOP,NA,2.0,0.0,0.0,223.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,CT,7.0,-7.0,0.0,206.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,DNAI,6.0,-100.0,0.0,674.0,435.0,0.0,0.0
EH124,Amfortgel,HOP,DNANG,5.0,0.0,0.0,117.0,240.0,0.0,0.0
EH124,Amfortgel,HOP,HCM,6.0,0.0,0.0,1366.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,HN,1.0,0.0,0.0,160.0,0.0,0.0,0.0
EH124,Amfortgel,HOP,KH,5.0,-30.0,0.0,211.0,240.0,0.0,0.0
EH124,Amfortgel,HOP,NA,2.0,0.0,0.0,30.0,0.0,0.0,0.0
EH125,Ferritox,HOP,CT,7.0,0.0,0.0,81.0,15.0,0.0,0.0
EH125,Ferritox,HOP,DNAI,6.0,-4.0,0.0,830.0,0.0,0.0,0.0
EH125,Ferritox,HOP,DNANG,5.0,-5.0,0.0,1202.0,0.0,0.0,0.0
EH125,Ferritox,HOP,HCM,6.0,0.0,0.0,1369.0,0.0,0.0,0.0
EH125,Ferritox,HOP,HN,1.0,0.0,0.0,136.0,0.0,0.0,0.0
EH125,Ferritox,HOP,KH,5.0,0.0,0.0,377.0,0.0,0.0,0.0
EH125,Ferritox,HOP,NA,2.0,0.0,0.0,134.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,CT,7.0,0.0,0.0,194.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,DNAI,6.0,-7.0,0.0,203.0,90.0,0.0,0.0
OH016,Sathom 10g,HOP,DNANG,5.0,0.0,0.0,110.0,62.0,0.0,0.0
OH016,Sathom 10g,HOP,HCM,6.0,-2.0,0.0,594.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,HN,1.0,0.0,0.0,71.0,0.0,0.0,0.0
OH016,Sathom 10g,HOP,KH,5.0,0.0,0.0,134.0,20.0,0.0,0.0
OH016,Sathom 10g,HOP,NA,2.0,0.0,0.0,37.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,CT,7.0,-35.0,900.0,1370.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,DNAI,6.0,0.0,0.0,1807.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,DNANG,5.0,-10.0,0.0,1199.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,HCM,6.0,-63.0,0.0,13498.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,HN,1.0,-22.0,0.0,775.0,90.0,0.0,0.0
OH023,Metobra 5ml,HOP,KH,5.0,-20.0,0.0,1210.0,0.0,0.0,0.0
OH023,Metobra 5ml,HOP,NA,2.0,0.0,0.0,788.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,CT,7.0,-2883.0,24139.0,28747.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,DNAI,6.0,-912.0,9000.0,24294.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,DNANG,5.0,-805.0,0.0,29888.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,HCM,6.0,-2019.0,42000.0,66252.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,HN,1.0,-836.0,0.0,10079.0,289.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,KH,5.0,-173.0,0.0,34261.0,0.0,0.0,0.0
OH031,"OSLA15ml, Việt Nam",HOP,NA,2.0,-9.0,0.0,11767.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,CT,7.0,-70.0,0.0,864.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,DNAI,6.0,0.0,0.0,1717.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,DNANG,5.0,0.0,0.0,1230.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,HCM,6.0,0.0,0.0,1672.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,HN,1.0,0.0,0.0,306.0,8.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,KH,5.0,0.0,0.0,998.0,0.0,0.0,0.0
OH043,OSLA Baby 10ml,HOP,NA,2.0,0.0,0.0,797.0,0.0,0.0,0.0
OH044,Mepoly 10ml,HOP,CT,7.0,-8.0,0.0,680.0,270.0,0.0,0.0
OH044,Mepoly 10ml,HOP,DNAI,6.0,-51.0,0.0,1551.0,1360.0,0.0,0.0
OH044,Mepoly 10ml,HOP,DNANG,5.0,-45.0,0.0,2787.0,958.0,0.0,0.0
OH044,Mepoly 10ml,HOP,HCM,6.0,-39.0,0.0,8832.0,0.0,0.0,0.0
OH044,Mepoly 10ml,HOP,HN,1.0,-112.0,0.0,2887.0,2047.0,0.0,0.0
OH044,Mepoly 10ml,HOP,KH,5.0,-7.0,0.0,482.0,2994.0,0.0,0.0
OH044,Mepoly 10ml,HOP,NA,2.0,0.0,0.0,2318.0,2870.0,0.0,0.0
OH045,Melevo 5ml,HOP,CT,7.0,-30.0,600.0,380.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,DNAI,6.0,-5.0,0.0,1115.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,DNANG,5.0,0.0,0.0,1170.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,HCM,6.0,0.0,0.0,1676.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,HN,1.0,-15.0,0.0,359.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,KH,5.0,0.0,0.0,450.0,0.0,0.0,0.0
OH045,Melevo 5ml,HOP,NA,2.0,0.0,0.0,697.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,CT,7.0,0.0,0.0,521.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,DNAI,6.0,-45.0,0.0,1554.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,DNANG,5.0,0.0,0.0,211.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,HCM,6.0,0.0,0.0,8617.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,HN,1.0,-11.0,0.0,1072.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,KH,5.0,-51.0,0.0,1221.0,0.0,0.0,0.0
OH047,Merika Fort,HOP,NA,2.0,0.0,400.0,10.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,CT,7.0,-10.0,0.0,3217.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,DNAI,6.0,-50.0,0.0,2950.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,DNANG,5.0,0.0,0.0,1679.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,HCM,6.0,-122.0,3000.0,3920.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,HN,1.0,0.0,0.0,1453.0,10.0,0.0,0.0
OH049,Xisat 15ml,HOP,KH,5.0,0.0,0.0,1390.0,0.0,0.0,0.0
OH049,Xisat 15ml,HOP,NA,2.0,0.0,0.0,1933.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,CT,7.0,-139.0,0.0,1362.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,DNAI,6.0,-7466.0,0.0,4659.0,7574.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,DNANG,5.0,-283.0,0.0,974.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,HCM,6.0,0.0,0.0,8923.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,HN,1.0,-166.0,0.0,1041.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,KH,5.0,-60.0,0.0,533.0,0.0,0.0,0.0
OH050,Xisat Viêm Mũi 75ml,HOP,NA,2.0,0.0,0.0,684.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,CT,7.0,-90.0,4300.0,1503.0,40.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,DNAI,6.0,-70.0,11208.0,71.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,DNANG,5.0,-41.0,6360.0,138.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,HCM,6.0,0.0,16500.0,835.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,HN,1.0,-3414.0,0.0,7581.0,1000.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,KH,5.0,0.0,3500.0,1.0,0.0,0.0,0.0
OH051,Xisat Hàng Ngày 75ml (Xanh),HOP,NA,2.0,-143.0,0.0,1272.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,CT,7.0,-144.0,0.0,1314.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,DNAI,6.0,-7115.0,0.0,117.0,7467.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,DNANG,5.0,-572.0,0.0,1474.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,HCM,6.0,0.0,0.0,858.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,HN,1.0,-5385.0,0.0,15786.0,50.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,KH,5.0,-72.0,0.0,2848.0,0.0,0.0,0.0
OH052,Xisat Hàng Ngày 75ml (Hồng),HOP,NA,2.0,-20.0,0.0,2165.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,CT,7.0,0.0,0.0,622.0,40.0,0.0,0.0
OH053,Xypenat 75ml,HOP,DNAI,6.0,0.0,0.0,4.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,DNANG,5.0,0.0,0.0,1.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,HCM,6.0,0.0,0.0,74.0,0.0,0.0,0.0
OH053,Xypenat 75ml,HOP,HN,1.0,-173.0,0.0,182.0,14.0,0.0,0.0
OH053,Xypenat 75ml,HOP,NA,2.0,0.0,0.0,128.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,CT,7.0,0.0,0.0,474.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,DNAI,6.0,-365.0,0.0,882.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,DNANG,5.0,-20.0,1000.0,37.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,HCM,6.0,-20.0,0.0,27.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,HN,1.0,0.0,1600.0,19.0,35.0,0.0,0.0
OH056,Xypenat 30,HOP,KH,5.0,0.0,0.0,73.0,0.0,0.0,0.0
OH056,Xypenat 30,HOP,NA,2.0,0.0,600.0,245.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,CT,7.0,-51.0,0.0,1734.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,DNAI,6.0,0.0,0.0,806.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,DNANG,5.0,-17.0,0.0,1165.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,HCM,6.0,-39.0,1000.0,3073.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,HN,1.0,0.0,0.0,917.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,KH,5.0,0.0,0.0,1349.0,0.0,0.0,0.0
OH057,Benate 5g,HOP,NA,2.0,0.0,0.0,367.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,CT,7.0,-40.0,900.0,981.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,DNAI,6.0,0.0,0.0,825.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,DNANG,5.0,0.0,0.0,933.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,HCM,6.0,-52.0,600.0,2746.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,HN,1.0,-10.0,0.0,579.0,0.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,KH,5.0,0.0,0.0,572.0,40.0,0.0,0.0
OH059,OSLA Redi 15ml,HOP,NA,2.0,0.0,0.0,304.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,CT,7.0,0.0,0.0,160.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,DNAI,6.0,0.0,0.0,263.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,DNANG,5.0,0.0,0.0,133.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,HCM,6.0,-24.0,0.0,535.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,HN,1.0,-30.0,0.0,1629.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,KH,5.0,0.0,0.0,444.0,0.0,0.0,0.0
OH071,Sirnakarang F,HOP,NA,2.0,-20.0,0.0,358.0,0.0,0.0,0.0
OH072,Osla Online,HOP,DNANG,5.0,0.0,0.0,39.0,0.0,0.0,0.0
OH072,Osla Online,HOP,NA,2.0,0.0,0.0,24.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,CT,7.0,0.0,0.0,271.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,DNAI,6.0,-10.0,0.0,1468.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,DNANG,5.0,0.0,0.0,1128.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,HCM,6.0,-38.0,0.0,1160.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,HN,1.0,-50.0,0.0,1952.0,1.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,KH,5.0,0.0,0.0,365.0,0.0,0.0,0.0
OH073,Xypenat trẻ em 30ml,HOP,NA,2.0,0.0,0.0,864.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,CT,7.0,-41.0,960.0,1044.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,DNAI,6.0,-12.0,0.0,3399.0,192.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,DNANG,5.0,-6.0,0.0,1731.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,HCM,6.0,-4.0,960.0,4463.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,HN,1.0,0.0,0.0,500.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,KH,5.0,0.0,0.0,1591.0,0.0,0.0,0.0
OH074,Shema lá đôi (Hồng - 100 ml),HOP,NA,2.0,0.0,0.0,264.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,CT,7.0,-40.0,0.0,1450.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,DNAI,6.0,-6.0,0.0,3290.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,DNANG,5.0,0.0,0.0,1221.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,HCM,6.0,-3.0,0.0,3184.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,HN,1.0,0.0,0.0,354.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,KH,5.0,0.0,0.0,1063.0,0.0,0.0,0.0
OH075,Shema lá đôi (Xanh - 100 ml),HOP,NA,2.0,0.0,0.0,294.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,CT,7.0,0.0,200.0,182.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,DNAI,6.0,0.0,400.0,8.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,DNANG,5.0,0.0,0.0,446.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,HCM,6.0,0.0,600.0,23.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,HN,1.0,0.0,0.0,139.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,KH,5.0,0.0,0.0,343.0,0.0,0.0,0.0
OH076,Shema baby spray,HOP,NA,2.0,0.0,0.0,104.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,CT,7.0,-56.0,0.0,107.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,DNAI,6.0,-20.0,0.0,2105.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,DNANG,5.0,-26.0,0.0,924.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,HCM,6.0,-5.0,960.0,4114.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,HN,1.0,0.0,0.0,261.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,KH,5.0,-10.0,0.0,391.0,0.0,0.0,0.0
OH077,Shema lá đôi 200 ml (hồng),HOP,NA,2.0,0.0,0.0,289.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,CT,7.0,-39.0,0.0,422.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,DNAI,6.0,-12.0,0.0,2155.0,240.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,DNANG,5.0,0.0,0.0,654.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,HCM,6.0,-26.0,960.0,4299.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,HN,1.0,0.0,0.0,194.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,KH,5.0,-5.0,0.0,341.0,0.0,0.0,0.0
OH078,Shema lá đôi 200 ml (xanh),HOP,NA,2.0,0.0,0.0,151.0,0.0,0.0,0.0
OH079,Metison,HOP,CT,7.0,0.0,0.0,1602.0,0.0,0.0,0.0
OH079,Metison,HOP,DNAI,6.0,0.0,0.0,1458.0,0.0,0.0,0.0
OH079,Metison,HOP,DNANG,5.0,0.0,0.0,1754.0,0.0,0.0,0.0
OH079,Metison,HOP,HCM,6.0,-17.0,800.0,1916.0,0.0,0.0,0.0
OH079,Metison,HOP,HN,1.0,-17.0,0.0,298.0,0.0,0.0,0.0
OH079,Metison,HOP,KH,5.0,0.0,0.0,403.0,0.0,0.0,0.0
OH079,Metison,HOP,NA,2.0,0.0,0.0,151.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,CT,7.0,0.0,100.0,49.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,DNAI,6.0,0.0,0.0,813.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,DNANG,5.0,0.0,0.0,760.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,HCM,6.0,0.0,0.0,491.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,HN,1.0,0.0,0.0,125.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,KH,5.0,0.0,0.0,314.0,0.0,0.0,0.0
OH080,Shema Topi,HOP,NA,2.0,0.0,0.0,105.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,CT,7.0,0.0,0.0,757.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,DNAI,6.0,0.0,0.0,53.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,DNANG,5.0,0.0,0.0,376.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,HCM,6.0,0.0,0.0,1517.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,HN,1.0,0.0,0.0,622.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,KH,5.0,0.0,0.0,157.0,0.0,0.0,0.0
OH081,Alpha-Ktal,HOP,NA,2.0,0.0,0.0,297.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,CT,7.0,-132.0,0.0,213.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,DNAI,6.0,0.0,0.0,17.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,DNANG,5.0,0.0,0.0,5.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,HCM,6.0,0.0,0.0,8.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,HN,1.0,0.0,0.0,42.0,0.0,0.0,0.0
OH082,Medoral KC 125,HOP,NA,2.0,0.0,0.0,4.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,CT,7.0,0.0,0.0,600.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,DNAI,6.0,0.0,0.0,600.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,DNANG,5.0,0.0,0.0,300.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,HCM,6.0,0.0,0.0,1480.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,HN,1.0,0.0,0.0,963.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,KH,5.0,0.0,0.0,300.0,0.0,0.0,0.0
OH083,Osla Online 12 ml,HOP,NA,2.0,0.0,0.0,600.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,DNAI,6.0,0.0,0.0,24.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,DNANG,5.0,0.0,0.0,229.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,HN,1.0,0.0,0.0,66.0,0.0,0.0,0.0
POSM0121,Túi giấy đựng quà (nhỏ),CAI,KH,5.0,0.0,0.0,138.0,0.0,0.0,0.0
